album,608.4300791556728,3228330
alder,214.9962306822465,1140770
aleph,354.876743309461,1882976
alert,189.8597813795703,1007396
algae,467.3490388239729,2479754
algal,1119.1715039577837,5938324
algid,456.3633622314361,2421464
algin,440.4214097248398,2336876
alias,309.7749717301169,1643666
alibi,646.4802110817942,3430224
alien,195.97549943460234,1039846
align,428.5778364116095,2274034
alike,279.29777610252546,1481954
aline,214.90049001130797,1140262
alive,312.28458349038823,1656982
alkyl,898.3094609875612,4766430
allay,1007.860535243121,5347708
alley,391.7455710516397,2078602
allot,443.33358462118355,2352328
allow,674.0180927252168,3576340
alloy,579.352431209951,3074044
allyl,1063.5096117602714,5642982
aloes,122.00452318130418,647356
aloft,377.7968337730871,2004590
aloha,562.5461741424803,2984870
aloin,300.05465510742556,1592090
alone,205.52431209950998,1090512
along,398.9879381831888,2117030
aloof,664.8820203543158,3527864
aloud,348.39690915944215,1848594
alpha,767.778364116095,4073832
altar,392.8006030908406,2084200
alter,166.70184696569922,884520
altho,355.7712024123634,1887722
alway,859.4598567659253,4560294
amain,630.7602713908783,3346814
amass,708.9536373916321,3761708
amaze,703.8043724085941,3734386
amber,316.91292875989444,1681540
ambit,480.5823595929137,2549970
amble,360.9411986430456,1915154
ameba,642.5303430079156,3409266
amend,359.4726724462872,1907362
ament,296.3580851865812,1572476
amide,307.36750848096494,1630892
amigo,501.37127779871844,2660276
amine,282.14474180173386,1497060
amino,413.499434602337,2194028
amiss,420.9381831888428,2233498
amity,423.92762909913307,2249360
amnia,689.6102525442894,3659072
among,533.5770825480588,2831160
amort,303.0753863550697,1608118
amour,358.45571051639655,1901966
ample,332.1202412363362,1762230
amply,595.5857519788918,3160178
ampul,546.6294760648323,2900416
amuck,766.4885035808519,4066988
amuse,258.2989068978515,1370534
anent,401.1108179419525,2128294
angel,282.8337730870712,1500716
anger,268.98077647945723,1427212
angle,307.60233697700716,1632138
angry,488.1390878251037,2590066
angst,344.57293629852995,1828304
anile,216.4640030154542,1148558
anion,530.1311722578214,2812876
anise,181.34187712024124,962200
ankle,311.88428194496794,1654858
annal,871.9521296645307,4626578
annex,591.0554089709763,3136140
annoy,643.5785902751602,3414828
annul,605.7014700339239,3213852
annum,816.133056916698,4330402
anode,255.45495665284582,1355444
anted,244.6241990199774,1297976
antic,386.26611383339616,2049528
antra,459.4402563136072,2437790
anura,530.5032039200904,2814850
anvil,498.87787410478705,2647046
aorta,368.6856388993592,1956246
apace,494.6863927629099,2624806
apart,504.51413494157555,2676952
apeak,644.7176781002638,3420872
aphid,518.6803618545043,2752118
aphis,325.72295514511876,1728286
apian,608.5250659630607,3228834
aping,528.3920090463627,2803648
apish,361.1390878251037,1916204
apnea,413.55032039200904,2194298
aport,291.18695816057294,1545038
appal,1045.990199773841,5550024
apple,445.21485111194875,2362310
apply,795.5152657369016,4221004
apron,326.33358462118355,1731526
apses,287.9868073878628,1528058
apsis,420.9509988692047,2233566
aptly,433.8051262721447,2301770
aquae,640.8695816057293,3400454
arbor,558.4881266490765,2963338
arced,260.9525065963061,1384614
ardor,481.90350546551076,2556980
areal,326.85563513004143,1734296
areas,230.40934790802865,1222552
arena,350.6946852619676,1860786
arger,407.21108179419525,2160662
argon,377.63324538258576,2003722
argot,325.85940444779493,1729010
argue,303.5013192612137,1610378
arhat,539.1971353185073,2860980
arise,148.09950998869203,785816
armed,284.6042216358839,1510110
armer,384.07237090086693,2037888
armor,526.1941198643045,2791986
aroma,513.1270260082925,2722652
arose,147.4523181304184,782382
arras,474.2024123633622,2516118
array,848.5367508480965,4502336
arris,276.9457218243498,1469474
arrow,590.5861289106672,3133650
arsis,280.36147757255935,1487598
arson,213.56652845834904,1133184
ascot,285.779494911421,1516346
ascus,487.01093102148513,2584080
asdic,358.2295514511873,1900766
ashen,233.58989822842065,1239428
ashes,303.8955898982284,1612470
aside,208.10629476064832,1104212
asked,291.32642291745196,1545778
asker,226.37203166226914,1201130
askew,347.0060309084056,1841214
aspen,223.8039954768187,1187504
aspic,380.3588390501319,2018184
assai,652.4764417640407,3462040
assay,818.2254052016585,4341504
asset,267.7304937806257,1420578
aster,159.19562759140595,844692
astir,217.5865058424425,1154514
async,413.9046362608368,2196178
atilt,456.53562005277047,2422378
ating,432.8326422917452,2296610
ative,310.48209574067096,1647418
atlas,336.27704485488124,1784286
atman,658.1466264606106,3492126
atoll,443.926498303807,2355474
atoms,249.7504711647192,1325176
atone,209.86166603844705,1113526
atony,357.5755748209574,1897296
atopy,414.95929136826237,2201774
atria,414.2612137203166,2198070
atrip,306.64379947229554,1627052
attar,710.5635130041462,3770250
attic,587.4866189219752,3117204
attis,343.55861289106673,1822922
atune,256.9555220505089,1363406
audio,411.37353938937053,2182748
audit,360.1390878251037,1910898
auger,271.065963060686,1438276
aught,577.474557105164,3064080
augur,683.7591405955523,3628026
aunts,244.04975499434602,1294928
aunty,420.3460233697701,2230356
aurae,333.8891820580475,1771616
aural,455.45043347154166,2416620
aurar,758.8168111571805,4026282
auras,318.4956652845835,1689938
auric,339.32340746324917,1800450
autos,219.86995853750471,1166630
auxil,535.6268375424048,2842036
auxin,597.7802487749717,3171822
avail,687.5073501696193,3647914
avant,729.679984922729,3871682
avast,559.2434979268752,2967346
avers,226.4089709762533,1201326
avert,313.3177534866189,1662464
avian,772.0229928382963,4096354
avoid,486.30719939690914,2580346
avows,421.9879381831888,2239068
await,605.8073878627969,3214414
awake,655.246513381078,3476738
award,701.4300791556728,3721788
aware,439.06445533358465,2329676
awash,708.5996984545798,3759830
awful,690.7825103656238,3665292
awing,635.5514511873351,3372236
awned,373.23068224651337,1980362
awoke,395.56577459479837,2098872
axers,243.33283075763288,1291124
axial,758.5356200527705,4024790
axing,728.4048247267244,3864916
axiom,588.1692423671316,3120826
axles,222.83905013192611,1182384
axman,1112.2608367885414,5901656
axons,339.36977007161704,1800696
azide,396.7018469656992,2104900
azido,550.2450056539766,2919600
azine,366.3332076894082,1943764
azote,314.0147003392386,1666162
azure,359.2385978137957,1906120
azusa,720.9200904636261,3825202
baboo,981.6890312853374,5208842
babus,497.14926498303805,2637874
backs,448.02826988315115,2377238
bacon,442.6716924236713,2348816
badge,414.2197512250283,2197850
badly,524.7696946852619,2784428
bagel,329.3852242744063,1747718
baggy,1071.9992461364493,5688028
bahts,328.18017338861665,1741324
bails,229.78514888805125,1219240
baits,223.16622691292875,1184120
baize,382.60761402186205,2030116
baked,408.9046362608368,2169648
baker,321.66867696946855,1706774
bakes,242.51111948737278,1286764
balas,426.48134187712026,2262910
baldy,524.6520919713532,2783804
baler,220.0697323784395,1167690
bales,168.23369770071616,892648
balks,371.8805126272145,1973198
balky,660.271390878251,3503400
balms,329.7885412740294,1749858
balmy,596.9860535243121,3167608
balsa,496.88503580851864,2636472
banal,638.8130418394271,3389542
bands,297.78816434225405,1580064
bandy,547.9272521673577,2907302
bangs,363.88202035431584,1930758
banjo,621.966453071994,3300154
banks,387.71692423671317,2057226
banns,451.48699585375044,2395590
barbe,407.3399924613645,2161346
barbs,389.8262344515643,2068418
bards,254.77874104787034,1351856
bared,275.7105163965322,1462920
barer,379.51488880512625,2013706
bares,155.88428194496797,827122
barge,318.901620806634,1692092
baric,365.13343384847343,1937398
barks,321.63022992838296,1706570
barky,569.4127402940068,3021304
barmy,521.45947983415,2766864
barns,227.10365623822088,1205012
barny,409.20354315868826,2171234
baron,320.114587259706,1698528
barre,393.1519035054655,2086064
basal,503.17489634376176,2669846
based,239.8096494534489,1272430
baser,187.83226535996985,996638
bases,281.33509234828495,1492764
basic,334.66415378816436,1775728
basil,280.3558235959291,1487568
basin,304.39615529589145,1615126
basis,387.77836411609496,2057552
baste,202.85714285714286,1076360
batch,566.549189596683,3006110
bated,277.9653222766679,1474884
bater,224.10704862419902,1189112
bathe,323.96946852619675,1718982
baths,328.0425932906144,1740594
batik,462.0128156803619,2451440
baton,355.94157557482094,1888626
battu,686.8006030908406,3644164
batty,731.9540143234075,3883748
bauds,320.90049001130797,1702698
baulk,582.5883905013193,3091214
bawdy,756.3430079155672,4013156
bawls,369.32717678100266,1959650
bayed,360.4817188088956,1912716
bayly,802.0188465887675,4255512
bayou,481.57821334338485,2555254
bazon,615.2502826988315,3264518
beach,419.925367508481,2228124
beads,221.63550697323785,1175998
beady,393.0384470410856,2085462
beaks,275.1240105540897,1459808
beale,391.41952506596306,2076872
beall,455.5552205050886,2417176
beame,504.68978514888806,2677884
beams,246.33546928006032,1307056
beamy,435.48284960422166,2310672
beans,200.33094609875613,1062956
beard,295.9690915944214,1570412
bears,176.7304937806257,937732
beast,216.2517904259329,1147432
beats,188.7591405955522,1001556
beaus,214.87938183188842,1140150
beaux,492.0866943083302,2611012
bebop,666.8300037693177,3538200
bedew,876.4817188088956,4650612
bedim,498.71843196381457,2646200
beech,813.3388616660385,4315576
beefs,537.752355823596,2853314
beefy,937.4741801733886,4974238
beeps,458.9954768186958,2435430
beers,344.9464756879005,1830286
beery,598.8514888805126,3177506
beets,370.03731624575954,1963418
befit,450.8149264983038,2392024
befog,613.5612514134941,3255556
befoh,582.2431209950998,3089382
began,416.6822465133811,2210916
begat,358.48850358085184,1902140
beget,612.6830003769318,3250896
begin,491.1451187335092,2606016
begot,406.58650584244253,2157348
begun,591.7056162834527,3139590
beige,614.3765548435733,3259882
beigy,519.5363739163212,2756660
being,479.98153034300793,2546782
belay,356.99208443271766,1894200
belch,506.7267244628722,2688692
belge,652.0327930644553,3459686
belie,458.5303430079156,2432962
belle,820.0128156803619,4350988
bells,394.4033169996231,2092704
belly,715.0116848850358,3793852
below,451.9238597813796,2397908
belts,224.64078401809272,1191944
beman,386.4093479080286,2050288
bench,541.6283452695062,2873880
bends,289.4085940444779,1535602
bents,243.08556351300413,1289812
beret,428.41877120241236,2273190
bergs,278.06935544666413,1475436
berne,460.9525065963061,2445814
berry,630.0052770448549,3342808
berth,371.7010931021485,1972246
berto,280.65963060686016,1489180
beryl,367.6366377685639,1950680
beset,383.4734263098379,2034710
besom,339.4632491519035,1801192
besot,253.73765548435733,1346332
bests,394.393516773464,2092652
betas,193.33433848473427,1025832
betel,458.6230682246513,2433454
bevel,756.6871466264606,4014982
bezel,797.7316245759517,4232764
bhang,701.8729739917075,3724138
bicep,407.34036939313984,2161348
biddy,1106.4232943837164,5870682
bided,615.8895589898228,3267910
bider,335.29626837542406,1779082
bides,244.15039577836413,1295462
bidet,334.3169996230682,1773886
bifid,1272.159065209197,6750076
bight,738.6690539012438,3919378
bigly,755.2521673577082,4007368
bigot,528.0312853373539,2801734
bijou,777.3083301922352,4124398
biked,496.5359969845458,2634620
biker,372.75951752732755,1977862
bikes,287.311345646438,1524474
bilge,428.4312099509989,2273256
bilgy,755.2189973614776,4007192
bilks,443.18092725216735,2351518
bills,520.3671315491896,2761068
billy,935.8009800226159,4965360
binds,389.1564266867697,2064864
binge,483.66566151526575,2566330
bingo,653.6128910667169,3468070
biome,362.56615152657366,1923776
biota,336.7998492272899,1787060
biped,420.83716547304937,2232962
bipod,567.1733886166604,3009422
birch,591.3019223520542,3137448
birds,303.3731624575952,1609698
birse,226.72370900866943,1202996
birth,466.8171880889559,2476932
bison,372.0938560120618,1974330
biter,261.67357708254804,1388440
bites,199.7320015077271,1059778
bitsy,424.754617414248,2253748
bitty,883.9317753486619,4690142
blabs,466.7968337730871,2476824
black,672.6667923105917,3569170
blade,313.39992461364494,1662900
blame,344.78062570674706,1829406
blanc,469.917828872974,2493384
bland,431.84395024500566,2291364
blank,564.0946098756125,2993086
blare,241.09875612514134,1279270
blase,221.69204673954013,1176298
blast,296.8134187712024,1574892
blate,251.46890312853373,1334294
blaze,448.9766302299284,2382270
bleak,436.5454202789295,2316310
blear,266.10968714662647,1411978
bleat,289.09724839803994,1533950
bleed,595.130795326046,3157764
blend,416.9509988692047,2212342
blent,346.8058801356954,1840152
bless,422.12740294006784,2239808
blest,278.8247267244629,1479444
blimp,692.6935544666416,3675432
blind,549.1473803241613,2913776
blink,694.3237843950245,3684082
blips,377.66641537881645,2003898
bliss,514.894082171127,2732028
blitz,694.3098379193366,3684008
bloat,345.77911797964566,1834704
blobs,538.3000376931775,2856220
block,772.5473049378063,4099136
blocs,360.76253298153034,1914206
bloke,441.2891066716924,2341480
blond,517.7629099133057,2747250
blood,859.5812287975876,4560938
bloom,978.286468149265,5190788
bloop,922.2774217866566,4893604
blots,292.3746701846966,1551340
blown,684.6860158311346,3632944
blows,448.7738409347908,2381194
blowy,802.5439125518282,4258298
blued,420.27779871843194,2229994
bluer,314.3912551828119,1668160
blues,245.7776102525443,1304096
bluet,333.0727478326423,1767284
bluey,435.8051262721447,2312382
bluff,1428.1439879381833,7577732
blume,504.7761025254429,2678342
blunt,542.3445156426686,2877680
blurb,826.829249905767,4387156
blurs,330.5118733509235,1753696
blurt,452.0784018092725,2398728
blush,569.4428948360347,3021464
blyth,717.9928382962684,3809670
board,347.87108933283076,1845804
boart,292.32868450810406,1551096
boast,264.97926875235584,1405980
boats,229.06596306068602,1215424
bobby,1648.7154165096117,8748084
boded,604.5770825480588,3207886
bodes,240.97549943460234,1278616
boffo,1880.7101394647568,9979048
bogey,468.8876743309461,2487918
boggs,705.4142480211082,3742928
boggy,1290.1240105540896,6845398
bogie,390.33207689408215,2071102
bogle,415.3942706370147,2204082
bogus,476.7387862796834,2529576
boils,268.81228797587636,1426318
boite,266.66264606106296,1414912
bolas,249.13758009800227,1321924
bolet,259.4734263098379,1376766
bolos,516.681115718055,2741510
bolts,286.2272898605352,1518722
bolus,351.44327176781,1864758
bombe,688.4289483603468,3652804
bonds,368.9596683000377,1957700
boned,366.84470410855636,1946478
bones,207.88918205804748,1103060
boney,369.6841311722578,1961544
bongo,1132.221635883905,6007568
bonne,561.4617414248021,2979116
bonny,1004.8748586505842,5331866
bonus,378.9736147757256,2010834
bonze,549.1217489634377,2913640
booed,586.7908028646815,3113512
books,750.1507727101394,3980300
booky,1319.0991330569168,6999140
booms,675.8635506973238,3586132
boomy,1214.3607237090087,6443398
boors,463.574067093856,2459724
boost,587.3678854127403,3116574
booth,938.0689785148888,4977394
boots,508.4591029023747,2697884
booze,858.8171880889558,4556884
boozy,1545.0407086317377,8197986
borak,446.38560120618166,2368522
borax,524.7176781002638,2784152
bored,327.85940444779493,1739622
borer,442.4624952883528,2347706
bores,181.6460610629476,963814
boric,430.7078778741048,2285336
borne,285.2370900866943,1513468
boron,705.2193742932529,3741894
bosky,641.001130795326,3401152
bosom,793.7549943460234,4211664
boson,658.9950998869205,3496628
bossy,718.7086317376555,3813468
bosun,450.76027139087824,2391734
botan,374.59856765925366,1987620
botch,691.5250659630607,3669232
botel,268.3090840557859,1423648
bough,872.4877497173012,4629420
boule,359.9517527327554,1909904
bound,625.2182434979269,3317408
bourg,619.1530343007915,3285226
bourn,481.5778364116095,2555252
bouse,293.18394270637015,1555634
bouts,345.7832642291745,1834726
bowan,565.7636637768563,3001942
bowed,510.7429325292122,2710002
bowel,406.9366754617414,2159206
bower,392.0689785148888,2080318
bowie,406.433471541651,2156536
bowls,438.8805126272145,2328700
bowse,364.08104033169997,1931814
boxed,585.0802864681492,3104436
boxer,448.1797964568413,2378042
boxes,328.21711270260084,1741520
boyar,394.7195627591406,2094382
boyer,328.55672823219,1743322
bozos,866.2321899736148,4596228
brace,294.05993215228045,1560282
bract,387.94006784771955,2058410
brags,313.3972860912175,1662886
braid,356.90124387485866,1893718
brail,307.5292122125895,1631750
brain,337.5431586882774,1791004
brake,342.58424425179044,1817752
braky,589.9487372785526,3130268
brand,389.69770071617035,2067736
brank,497.75197889182056,2641072
brant,333.1526573690162,1767708
brash,354.2589521296645,1879698
brass,391.8986053524312,2079414
brats,228.48435733132303,1212338
brava,866.4312099509989,4597284
brave,383.48435733132305,2034768
bravo,497.06483226536,2637426
brawl,478.63852242744065,2539656
brawn,514.4575951752732,2729712
brays,288.0625706747079,1528460
braze,408.3245382585752,2166570
bread,324.18921975122504,1720148
break,384.2597059932152,2038882
bream,349.5322276667923,1854618
breed,582.11345646438,3088694
breve,751.3245382585752,3986528
brews,331.5898982284207,1759416
briar,519.4534489257444,2756220
bribe,485.098379193366,2573932
brick,672.0689785148888,3565998
bride,339.63399924613645,1802098
brief,379.18771202412364,2011970
brier,437.18017338861665,2319678
brigs,360.01243874858653,1910226
brill,627.2891066716925,3328396
brine,301.672446287222,1600674
bring,594.5616283452695,3154744
brink,603.123256690539,3200172
briny,512.4082171127026,2718838
brisk,445.98002261590653,2366370
brist,310.2227666792311,1646042
broad,378.4591029023747,2008104
broil,351.3558235959291,1864294
broke,399.2280437240859,2118304
bromo,876.2178665661515,4649212
bronc,497.9969845457972,2642372
brood,791.2370900866943,4198304
brook,953.6434225405202,5060032
broom,871.5382585751979,4624382
broth,489.57444402563135,2597682
broun,485.7455710516397,2577366
brown,615.3056916698077,3264812
brows,398.98077647945723,2116992
bruit,439.4794572182435,2331878
brunt,486.9366754617414,2583686
brush,504.80550320392007,2678498
brusk,562.0056539766302,2982002
brute,337.10101771579343,1788658
bubby,2074.1503957783643,11005442
bucer,388.39917075009424,2060846
bucko,933.4395024500566,4952830
bucks,675.6600075386355,3585052
buddy,1383.8262344515642,7342582
budge,628.1198643045609,3332804
buffs,973.8092725216736,5167032
buggy,1646.2966453071995,8735250
bugle,533.9660761402187,2833224
build,569.3136072370901,3020778
built,482.52544289483603,2560280
bulbs,667.6057293629852,3542316
bulge,531.7418017338862,2821422
bulgy,957.992461364493,5083108
bulks,554.5623822088202,2942508
bulky,992.0331699962306,5263728
bulla,785.9313984168865,4170152
bulls,648.3505465510742,3440148
bully,1183.5627591405955,6279984
bumps,625.1515265736901,3317054
bumpy,1115.5955522050508,5919350
bunch,914.9257444402563,4854596
bunco,693.50810403317,3679754
bunko,823.941575574821,4371834
bunks,594.9001130795326,3156540
bunny,1263.1417263475312,6702230
bunts,397.76781002638523,2110556
buoys,439.97700716170374,2334518
buret,309.2883528081417,1641084
burgh,827.4040708631737,4390206
burin,480.30870712401054,2548518
burle,326.24952883528084,1731080
burly,579.5846211835658,3075276
burns,342.24199019977385,1815936
burnt,476.9148134187712,2530510
burps,412.4206558612891,2188304
burrs,555.4753109687147,2947352
burry,1007.1809272521674,5344102
bursa,334.2189973614776,1773366
burse,286.94685261967584,1522540
burst,388.0233697700716,2058852
busby,982.9498680738786,5215532
bused,352.4168865435356,1869924
buses,414.61515265736904,2199948
bushy,730.1613267998492,3874236
busts,647.4436486995854,3435336
busty,557.3241613267999,2957162
butch,863.1183565774595,4579706
buteo,334.66189219751226,1775716
butte,631.7504711647192,3352068
butty,1127.4983038070109,5982506
butut,1562.650961176027,8291426
butyl,676.9468526196758,3591880
buxom,1143.9483603467772,6069790
buyer,403.81454956652846,2142640
buzzy,1984.3754240482472,10529096
bwana,966.1530343007915,5126408
bylaw,719.9449679607991,3820028
bylot,532.7195627591406,2826610
bytes,261.3252921221259,1386592
byway,1208.3486618921975,6411498
cabal,747.3464003015454,3965420
cabby,932.9551451187335,4950260
caber,270.40746324915193,1434782
cabin,451.5959291368262,2396168
cable,308.7779871843196,1638376
cacao,878.3245382585752,4660390
cache,535.2012815680362,2839778
cacti,537.6192989068978,2852608
caddy,794.1858273652468,4213950
cadet,238.89144364869958,1267558
cadge,363.07237090086693,1926462
cadgy,615.9434602336977,3268196
cadis,243.4112325669054,1291540
cadre,252.72182434979268,1340942
cafes,215.33886166603844,1142588
caged,340.2868450810403,1805562
cager,267.2766679231059,1418170
cages,195.5461741424802,1037568
cagey,347.64643799472293,1844612
cairn,293.47832642291746,1557196
caked,373.3332076894082,1980906
cakes,223.08556351300413,1183692
calfs,327.3558235959291,1736950
calla,931.0305314738032,4940048
calls,380.7523558235959,2020272
calms,288.89672069355447,1532886
calve,360.15831134564644,1911000
calyx,672.1613267998492,3566488
camel,275.12438748586504,1459810
cameo,270.3045608744817,1434236
camps,374.6705616283453,1988002
campy,661.965322276668,3512388
canal,569.7451941198643,3023068
candy,486.435733132303,2581028
caned,272.7003392385978,1446948
caner,209.05691669807766,1109256
canna,1008.9355446664154,5353412
canny,729.0780248774972,3868488
canoe,232.9766302299284,1236174
canon,560.5789672069355,2974432
canst,268.7041085563513,1425744
canto,316.93780625706745,1681672
canty,398.23068224651337,2113012
caper,251.52695062193743,1334602
capes,189.99811534112325,1008130
capon,406.3222766679231,2155946
carat,465.6690539012439,2470840
cards,226.4617414248021,1201606
cared,240.78891820580475,1277626
carer,336.107048624199,1783384
cares,137.77949491142104,731058
caret,188.67093856012062,1001088
cargo,371.17866566151525,1969474
carle,196.90840557859028,1044796
carne,214.88654353562006,1140188
carob,367.2061816811157,1948396
carol,259.61816811157183,1377534
carom,350.6072370900867,1860322
carpi,350.8300037693177,1861504
carps,251.8070109310215,1336088
carry,593.0689785148888,3146824
carte,198.26045985676592,1051970
carts,194.73464003015454,1033262
carve,333.4888805126272,1769492
cased,211.4146249528835,1121766
cases,250.91217489634377,1331340
casks,568.7629099133057,3017856
caste,181.4376177911798,962708
casts,373.9344138710893,1984096
catch,755.2419901997738,4007314
cater,197.48774971730117,1047870
catty,645.5996984545798,3425552
caulk,523.6419148134188,2778444
cause,213.9928382962684,1135446
caved,411.03995476818693,2180978
caver,324.56992084432716,1722168
caves,233.91443648699587,1241150
cavil,490.4734263098379,2602452
cease,287.6019600452318,1526016
cedar,270.123256690539,1433274
ceded,906.5612514134941,4810214
ceder,502.826988315115,2668000
cello,466.01771579344137,2472690
cells,339.745947983415,1802692
cense,370.88202035431584,1967900
cento,294.80324161326797,1564226
cents,215.55898982284208,1143756
cesta,202.90840557859028,1076632
chafe,458.7327553712778,2434036
chaff,1133.2872220128156,6013222
chain,471.60912174896345,2502358
chair,373.09084055785905,1979620
chalk,652.1164719185828,3460130
champ,729.7195627591406,3871892
chant,466.311345646438,2474248
chaos,298.99811534112325,1586484
chape,399.2250282698831,2118288
chaps,406.88013569543915,2158906
chard,452.6381454956653,2401698
chare,296.18394270637015,1571552
charm,529.5088578967207,2809574
chars,291.41726347531096,1546260
chart,405.89973614775727,2153704
chary,503.688654353562,2672572
chase,268.91669807764794,1426872
chasm,483.90199773840936,2567584
cheap,450.6505842442518,2391152
cheat,355.28307576328683,1885132
check,1088.1466264606106,5773706
cheek,845.8439502450057,4488048
cheep,729.0218620429703,3868190
cheer,543.3158688277422,2882834
chefs,448.7862796833773,2381260
chert,385.1176027139088,2043434
chess,525.4787033546928,2788190
chest,359.18394270637015,1905830
chews,456.8759894459103,2424184
chewy,781.4575951752732,4146414
chick,1360.7369016208065,7220070
chide,443.24952883528084,2351882
chief,496.24500565397665,2633076
child,585.4504334715416,3106400
chili,911.4134941575575,4835960
chill,891.1153411232567,4728258
chime,480.8284960422164,2551276
chimp,858.1835657745949,4553522
china,503.20278929513756,2669994
chine,411.9249905767056,2185674
chins,413.7078778741048,2195134
chips,480.6419148134188,2550286
chirp,589.2943837165473,3126796
chits,386.4304560874482,2050400
chive,590.3562005277045,3132430
chivy,987.3151149641915,5238694
chock,1359.8661892197513,7215450
choir,431.51639653222765,2289626
choke,548.6814926498304,2911304
choky,972.868073878628,5162038
chomp,875.3905013192613,4644822
chops,480.9525065963061,2551934
chord,543.5782133433848,2884226
chore,343.794572182435,1824174
chose,315.5390124387486,1674250
chubs,609.235582359593,3232604
chuck,1648.884281944968,8748980
chuff,1658.1820580474935,8798314
chugs,608.9249905767056,3230956
chump,1064.4817188088955,5648140
chums,607.460610629476,3223186
chunk,1020.2612137203166,5413506
churl,555.41085563513,2947010
churn,608.0900866943083,3226526
chute,455.9068978514889,2419042
cider,298.93856012061815,1586168
cigar,380.679984922729,2019888
cilia,576.0407086317376,3056472
cinch,1023.1390878251036,5428776
circa,511.66264606106296,2714882
cited,303.99962306822465,1613022
cites,179.66716924236712,953314
civet,393.72295514511876,2089094
civic,1822.8729739917076,9672164
civie,751.083301922352,3985248
civil,1060.0056539766301,5624390
civvy,1286.2759140595551,6824980
clack,863.1089332830758,4579656
claim,416.1078024877497,2207868
clamp,541.8944591029024,2875292
clams,301.7274783264229,1600966
clang,478.5344892574444,2539104
clank,516.3245382585752,2739618
clans,239.97248398039955,1273294
claps,298.1662269129288,1582070
clash,365.8533735393894,1941218
clasp,343.1240105540897,1820616
class,394.63249151903506,2093920
clave,375.8869204673954,1994456
claws,339.343761779118,1800558
clays,288.2563136072371,1529488
clean,284.51564266867695,1509640
clear,234.27402940067847,1243058
cleat,255.65586128910667,1356510
clefs,327.7847719562759,1739226
cleft,440.8337730870712,2339064
clepe,566.442140972484,3005542
clerk,401.98002261590653,2132906
click,1009.2913682623445,5355300
cliff,1036.7075009423295,5500770
climb,669.8337730870712,3554138
clime,353.7131549189597,1876802
cline,299.30418394270635,1588108
cling,586.3803241613268,3111334
clink,632.7391632114587,3357314
clips,346.62495288352807,1839192
